Situação,Cod. Registro,Instituto,Cargo,Abrangência,Turno,Cenário,Candidato,Partido,Pontuação (%),Margem de Erro,Divulgação,Fonte de Coleta
F,BR-01656/2026,Quaest,Presidente,Paraná,2,Cenário 1,Ronaldo Caiado,PSD,"33,00",3,27/07/2026,https://g1.globo.com/pr/parana/noticia/2026/07/27/quaest-parana-presidente-julho.ghtml
F,BR-01656/2026,Quaest,Presidente,Paraná,2,Cenário 1,Branco/nulo,,"26,00",3,27/07/2026,https://g1.globo.com/pr/parana/noticia/2026/07/27/quaest-parana-presidente-julho.ghtml
F,BR-01656/2026,Quaest,Presidente,Paraná,2,Cenário 1,Não sabe,,"12,00",3,27/07/2026,https://g1.globo.com/pr/parana/noticia/2026/07/27/quaest-parana-presidente-julho.ghtml
F,BR-01656/2026,Quaest,Presidente,Paraná,2,Cenário 1,Lula,PT,"30,00",3,27/07/2026,https://g1.globo.com/pr/parana/noticia/2026/07/27/quaest-parana-presidente-julho.ghtml
F,BR-01656/2026,Quaest,Presidente,Paraná,2,Cenário 1,Romeu Zema,Novo,"32,00",3,27/07/2026,https://g1.globo.com/pr/parana/noticia/2026/07/27/quaest-parana-presidente-julho.ghtml
F,BR-01656/2026,Quaest,Presidente,Paraná,2,Cenário 1,Branco/nulo,,"27,00",3,27/07/2026,https://g1.globo.com/pr/parana/noticia/2026/07/27/quaest-parana-presidente-julho.ghtml
F,BR-01656/2026,Quaest,Presidente,Paraná,2,Cenário 1,Não sabe,,"11,00",3,27/07/2026,https://g1.globo.com/pr/parana/noticia/2026/07/27/quaest-parana-presidente-julho.ghtml
F,BR-01656/2026,Quaest,Presidente,Paraná,2,Cenário 1,Lula,PT,"30,00",3,27/07/2026,https://g1.globo.com/pr/parana/noticia/2026/07/27/quaest-parana-presidente-julho.ghtml
F,BR-01656/2026,Quaest,Presidente,Paraná,2,Cenário 1,Renan Santos,Missão,"27,00",3,27/07/2026,https://g1.globo.com/pr/parana/noticia/2026/07/27/quaest-parana-presidente-julho.ghtml
F,BR-01656/2026,Quaest,Presidente,Paraná,2,Cenário 1,Branco/nulo,,"32,00",3,27/07/2026,https://g1.globo.com/pr/parana/noticia/2026/07/27/quaest-parana-presidente-julho.ghtml
F,BR-01656/2026,Quaest,Presidente,Paraná,2,Cenário 1,Não sabe,,"11,00",3,27/07/2026,https://g1.globo.com/pr/parana/noticia/2026/07/27/quaest-parana-presidente-julho.ghtml
F,BR-07801/2026,RealTime BigData,Presidente,Alagoas,1,Cenário 1,Lula,PT,"51,00",2,01/07/2026,https://www.poder360.com.br/poder-pesquisas/lula-tem-54-contra-37-de-flavio-no-2o-turno-em-alagoas-diz-pesquisa/
F,BR-07801/2026,RealTime BigData,Presidente,Alagoas,1,Cenário 1,Flávio Bolsonaro,PL,"30,00",2,01/07/2026,https://www.poder360.com.br/poder-pesquisas/lula-tem-54-contra-37-de-flavio-no-2o-turno-em-alagoas-diz-pesquisa/
F,BR-07801/2026,RealTime BigData,Presidente,Alagoas,1,Cenário 1,Ronaldo Caiado,PSD,"2,00",2,01/07/2026,https://www.poder360.com.br/poder-pesquisas/lula-tem-54-contra-37-de-flavio-no-2o-turno-em-alagoas-diz-pesquisa/
F,BR-07801/2026,RealTime BigData,Presidente,Alagoas,1,Cenário 1,Renan Santos,Missão,"4,00",2,01/07/2026,https://www.poder360.com.br/poder-pesquisas/lula-tem-54-contra-37-de-flavio-no-2o-turno-em-alagoas-diz-pesquisa/
F,BR-07801/2026,RealTime BigData,Presidente,Alagoas,1,Cenário 1,Romeu Zema,Novo,"1,00",2,01/07/2026,https://www.poder360.com.br/poder-pesquisas/lula-tem-54-contra-37-de-flavio-no-2o-turno-em-alagoas-diz-pesquisa/
F,BR-07801/2026,RealTime BigData,Presidente,Alagoas,1,Cenário 1,Branco/nulo,,"3,00",2,01/07/2026,https://www.poder360.com.br/poder-pesquisas/lula-tem-54-contra-37-de-flavio-no-2o-turno-em-alagoas-diz-pesquisa/
F,BR-07801/2026,RealTime BigData,Presidente,Alagoas,1,Cenário 1,Não sabe,,"3,00",2,01/07/2026,https://www.poder360.com.br/poder-pesquisas/lula-tem-54-contra-37-de-flavio-no-2o-turno-em-alagoas-diz-pesquisa/
F,BR-07801/2026,RealTime BigData,Presidente,Alagoas,2,Cenário 1,Lula,PT,"54,00",2,01/07/2026,https://www.poder360.com.br/poder-pesquisas/lula-tem-54-contra-37-de-flavio-no-2o-turno-em-alagoas-diz-pesquisa/
F,BR-07801/2026,RealTime BigData,Presidente,Alagoas,2,Cenário 1,Flávio Bolsonaro,PL,"37,00",2,01/07/2026,https://www.poder360.com.br/poder-pesquisas/lula-tem-54-contra-37-de-flavio-no-2o-turno-em-alagoas-diz-pesquisa/
F,BR-07801/2026,RealTime BigData,Presidente,Alagoas,2,Cenário 1,Branco/nulo,,"5,00",2,01/07/2026,https://www.poder360.com.br/poder-pesquisas/lula-tem-54-contra-37-de-flavio-no-2o-turno-em-alagoas-diz-pesquisa/
F,BR-07801/2026,RealTime BigData,Presidente,Alagoas,2,Cenário 1,Não sabe,,"4,00",2,01/07/2026,https://www.poder360.com.br/poder-pesquisas/lula-tem-54-contra-37-de-flavio-no-2o-turno-em-alagoas-diz-pesquisa/
F,BR-06776/2026,Instituto França,Presidente,Distrito Federal,1,Cenário 1,Lula,PT,"33,73",3,30/06/2026,https://static.poder360.com.br/uploads/2026/07/pesquisa-franca-bsb.pdf
F,BR-06776/2026,Instituto França,Presidente,Distrito Federal,1,Cenário 1,Flávio Bolsonaro,PL,"32,84",3,30/06/2026,https://static.poder360.com.br/uploads/2026/07/pesquisa-franca-bsb.pdf
F,BR-06776/2026,Instituto França,Presidente,Distrito Federal,1,Cenário 1,Ronaldo Caiado,PSD,"8,96",3,30/06/2026,https://static.poder360.com.br/uploads/2026/07/pesquisa-franca-bsb.pdf
F,BR-06776/2026,Instituto França,Presidente,Distrito Federal,1,Cenário 1,Renan Santos,Missão,"3,13",3,30/06/2026,https://static.poder360.com.br/uploads/2026/07/pesquisa-franca-bsb.pdf
F,BR-06776/2026,Instituto França,Presidente,Distrito Federal,1,Cenário 1,Romeu Zema,Novo,"1,34",3,30/06/2026,https://static.poder360.com.br/uploads/2026/07/pesquisa-franca-bsb.pdf
F,BR-06776/2026,Instituto França,Presidente,Distrito Federal,1,Cenário 1,Augusto Cury,Avante,"0,90",3,30/06/2026,https://static.poder360.com.br/uploads/2026/07/pesquisa-franca-bsb.pdf
F,BR-06776/2026,Instituto França,Presidente,Distrito Federal,1,Cenário 1,Cabo Daciolo,Mobiliza,"0,30",3,30/06/2026,https://static.poder360.com.br/uploads/2026/07/pesquisa-franca-bsb.pdf
F,BR-06776/2026,Instituto França,Presidente,Distrito Federal,1,Cenário 1,Samara Martins,UP,"0,30",3,30/06/2026,https://static.poder360.com.br/uploads/2026/07/pesquisa-franca-bsb.pdf
F,BR-06776/2026,Instituto França,Presidente,Distrito Federal,1,Cenário 1,Branco/nulo,,"5,37",3,30/06/2026,https://static.poder360.com.br/uploads/2026/07/pesquisa-franca-bsb.pdf
F,BR-06776/2026,Instituto França,Presidente,Distrito Federal,1,Cenário 1,Não sabe,,"11,79",3,30/06/2026,https://static.poder360.com.br/uploads/2026/07/pesquisa-franca-bsb.pdf
F,BR-06776/2026,Instituto França,Presidente,Distrito Federal,2,Cenário 1,Lula,PT,"39,70",3,30/06/2026,https://static.poder360.com.br/uploads/2026/07/pesquisa-franca-bsb.pdf
F,BR-06776/2026,Instituto França,Presidente,Distrito Federal,2,Cenário 1,Flávio Bolsonaro,PL,"41,49",3,30/06/2026,https://static.poder360.com.br/uploads/2026/07/pesquisa-franca-bsb.pdf
F,BR-06776/2026,Instituto França,Presidente,Distrito Federal,2,Cenário 1,Branco/nulo,,"12,84",3,30/06/2026,https://static.poder360.com.br/uploads/2026/07/pesquisa-franca-bsb.pdf
F,BR-06776/2026,Instituto França,Presidente,Distrito Federal,2,Cenário 1,Não sabe,,"5,97",3,30/06/2026,https://static.poder360.com.br/uploads/2026/07/pesquisa-franca-bsb.pdf
F,DF-09433/2026,Badra Comunicação,Governador,Distrito Federal,1,Cenário 1,Celina Leão,PP,"30,80",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Governador,Distrito Federal,1,Cenário 1,Arruda,PSD,"24,20",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Governador,Distrito Federal,1,Cenário 1,Leandro Grass,PT,"12,70",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Governador,Distrito Federal,1,Cenário 1,Paula Belmonte,PSDB,"5,10",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Governador,Distrito Federal,1,Cenário 1,Ricardo Capelli,PSB,"4,00",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Governador,Distrito Federal,1,Cenário 1,Samara Mineiro,UP,"2,20",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Governador,Distrito Federal,1,Cenário 1,Kiko Caputo,Novo,"1,10",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Governador,Distrito Federal,1,Cenário 1,Ninguém,,"7,00",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Governador,Distrito Federal,1,Cenário 1,Branco/nulo,,"4,80",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Governador,Distrito Federal,1,Cenário 1,Não sabe,,"8,1",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Senador,Distrito Federal,1,Cenário 1,Michelle Bolsonaro,PL,"24,10",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Senador,Distrito Federal,1,Cenário 1,Érika Kokay,PT,"16,60",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Senador,Distrito Federal,1,Cenário 1,Bia Kicis,PL,"16,30",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Senador,Distrito Federal,1,Cenário 1,Leila do Vôlei,PDT,"14,20",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Senador,Distrito Federal,1,Cenário 1,Rafael Prudente,MDB,"6,00",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Senador,Distrito Federal,1,Cenário 1,Ibaneis Rocha,MDB,"3,40",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Senador,Distrito Federal,1,Cenário 1,Paulo Octavio,PSD,"2,90",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Senador,Distrito Federal,1,Cenário 1,Izalci Lucas,PL,"2,00",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Senador,Distrito Federal,1,Cenário 1,Sebastião Coelho,Novo,"1,40",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Senador,Distrito Federal,1,Cenário 1,Ninguém,,"5,5",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Senador,Distrito Federal,1,Cenário 1,Branco/nulo,,"1,7",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-09433/2026,Badra Comunicação,Senador,Distrito Federal,1,Cenário 1,Não sabe,,"6,00",3,03/08/2026,https://badrapesquisas.com.br/
F,BR-08246/2026,Badra Comunicação,Presidente,Distrito Federal,1,Cenário 1,Flávio Bolsonaro,PL,"33,80",3,03/08/2026,https://badrapesquisas.com.br/
F,BR-08246/2026,Badra Comunicação,Presidente,Distrito Federal,1,Cenário 1,Lula,PT,"29,30",3,03/08/2026,https://badrapesquisas.com.br/
F,BR-08246/2026,Badra Comunicação,Presidente,Distrito Federal,1,Cenário 1,Ronaldo Caiado,PSD,"11,00",3,03/08/2026,https://badrapesquisas.com.br/
F,BR-08246/2026,Badra Comunicação,Presidente,Distrito Federal,1,Cenário 1,Renan Santos,Missão,"2,10",3,03/08/2026,https://badrapesquisas.com.br/
F,BR-08246/2026,Badra Comunicação,Presidente,Distrito Federal,1,Cenário 1,Romeu Zema,Novo,"2,00",3,03/08/2026,https://badrapesquisas.com.br/
F,BR-08246/2026,Badra Comunicação,Presidente,Distrito Federal,1,Cenário 1,Samara Martins,UP,"0,30",3,03/08/2026,https://badrapesquisas.com.br/
F,BR-08246/2026,Badra Comunicação,Presidente,Distrito Federal,1,Cenário 1,Rui Costa Pimenta,PCO,"0,10",3,03/08/2026,https://badrapesquisas.com.br/
F,BR-08246/2026,Badra Comunicação,Presidente,Distrito Federal,1,Cenário 1,Augusto Cury,Avante,"0,10",3,03/08/2026,https://badrapesquisas.com.br/
F,BR-08246/2026,Badra Comunicação,Presidente,Distrito Federal,1,Cenário 1,Cabo Daciolo,Mobiliza,"0,10",3,03/08/2026,https://badrapesquisas.com.br/
F,BR-08246/2026,Badra Comunicação,Presidente,Distrito Federal,1,Cenário 1,Clariana Barão,DC,0,3,03/08/2026,https://badrapesquisas.com.br/
F,BR-08246/2026,Badra Comunicação,Presidente,Distrito Federal,1,Cenário 1,Hertz Dias,PSTU,0,3,03/08/2026,https://badrapesquisas.com.br/
F,BR-08246/2026,Badra Comunicação,Presidente,Distrito Federal,1,Cenário 1,Heró Bezerra,PRTB,"0,00",3,03/08/2026,https://badrapesquisas.com.br/
F,BR-08246/2026,Badra Comunicação,Presidente,Distrito Federal,1,Cenário 1,Edmilson Costa,PCB,"0,00",3,03/08/2026,https://badrapesquisas.com.br/
F,BR-08246/2026,Badra Comunicação,Presidente,Distrito Federal,1,Cenário 1,Ninguém,,"6,90",3,03/08/2026,https://badrapesquisas.com.br/
F,BR-08246/2026,Badra Comunicação,Presidente,Distrito Federal,1,Cenário 1,Branco/nulo,,"4,20",3,03/08/2026,https://badrapesquisas.com.br/
F,BR-08246/2026,Badra Comunicação,Presidente,Distrito Federal,1,Cenário 1,Não sabe,,"10,20",3,03/08/2026,https://badrapesquisas.com.br/
F,DF-04077/2026,Opinião Consultoria,Governador,Distrito Federal,1,Cenário 1,Celina Leão,PP,"32,40","3,3",05/08/2026,https://www.correiobraziliense.com.br/cidades-df/2026/08/7473952-pesquisa-correio-opiniao-celina-avanca-e-se-descola-de-arruda-na-disputa-pelo-gdf.html
F,DF-04077/2026,Opinião Consultoria,Governador,Distrito Federal,1,Cenário 1,Arruda,PSD,"24,00","3,3",05/08/2026,https://www.correiobraziliense.com.br/cidades-df/2026/08/7473952-pesquisa-correio-opiniao-celina-avanca-e-se-descola-de-arruda-na-disputa-pelo-gdf.html
F,DF-04077/2026,Opinião Consultoria,Governador,Distrito Federal,1,Cenário 1,Leandro Grass,PT,"9,80","3,3",05/08/2026,https://www.correiobraziliense.com.br/cidades-df/2026/08/7473952-pesquisa-correio-opiniao-celina-avanca-e-se-descola-de-arruda-na-disputa-pelo-gdf.html
F,DF-04077/2026,Opinião Consultoria,Governador,Distrito Federal,1,Cenário 1,Ricardo Cappelli,PSB,"4,30","3,3",05/08/2026,https://www.correiobraziliense.com.br/cidades-df/2026/08/7473952-pesquisa-correio-opiniao-celina-avanca-e-se-descola-de-arruda-na-disputa-pelo-gdf.html
F,DF-04077/2026,Opinião Consultoria,Governador,Distrito Federal,1,Cenário 1,Paula Belmonte,PSDB,"3,50","3,3",05/08/2026,https://www.correiobraziliense.com.br/cidades-df/2026/08/7473952-pesquisa-correio-opiniao-celina-avanca-e-se-descola-de-arruda-na-disputa-pelo-gdf.html
F,DF-04077/2026,Opinião Consultoria,Governador,Distrito Federal,1,Cenário 1,Samara Mineiro,UP,"0,90","3,3",05/08/2026,https://www.correiobraziliense.com.br/cidades-df/2026/08/7473952-pesquisa-correio-opiniao-celina-avanca-e-se-descola-de-arruda-na-disputa-pelo-gdf.html
F,DF-04077/2026,Opinião Consultoria,Governador,Distrito Federal,1,Cenário 1,Kiko Caputo,Novo,"0,80","3,3",05/08/2026,https://www.correiobraziliense.com.br/cidades-df/2026/08/7473952-pesquisa-correio-opiniao-celina-avanca-e-se-descola-de-arruda-na-disputa-pelo-gdf.html
F,DF-04077/2026,Opinião Consultoria,Governador,Distrito Federal,1,Cenário 1,Robson Raimundo,PSTU,"0,50","3,3",05/08/2026,https://www.correiobraziliense.com.br/cidades-df/2026/08/7473952-pesquisa-correio-opiniao-celina-avanca-e-se-descola-de-arruda-na-disputa-pelo-gdf.html
F,DF-04077/2026,Opinião Consultoria,Governador,Distrito Federal,1,Cenário 1,Branco/Nulo/Nenhum,,"12,20","3,3",05/08/2026,https://www.correiobraziliense.com.br/cidades-df/2026/08/7473952-pesquisa-correio-opiniao-celina-avanca-e-se-descola-de-arruda-na-disputa-pelo-gdf.html
F,DF-04077/2026,Opinião Consultoria,Governador,Distrito Federal,1,Cenário 1,Indeciso/Não sabe,,"11,5","3,3",05/08/2026,https://www.correiobraziliense.com.br/cidades-df/2026/08/7473952-pesquisa-correio-opiniao-celina-avanca-e-se-descola-de-arruda-na-disputa-pelo-gdf.html
F,DF-04077/2026,Opinião Consultoria,Governador,Distrito Federal,2,Cenário 1,Celina Leão,PP,"43,60","3,3",05/08/2026,https://www.correiobraziliense.com.br/cidades-df/2026/08/7473952-pesquisa-correio-opiniao-celina-avanca-e-se-descola-de-arruda-na-disputa-pelo-gdf.html
F,DF-04077/2026,Opinião Consultoria,Governador,Distrito Federal,2,Cenário 1,Arruda,PSD,"40,10","3,3",05/08/2026,https://www.correiobraziliense.com.br/cidades-df/2026/08/7473952-pesquisa-correio-opiniao-celina-avanca-e-se-descola-de-arruda-na-disputa-pelo-gdf.html
F,DF-04077/2026,Opinião Consultoria,Governador,Distrito Federal,2,Cenário 2,Celina Leão,PP,"53,80","3,3",05/08/2026,https://www.correiobraziliense.com.br/cidades-df/2026/08/7473952-pesquisa-correio-opiniao-celina-avanca-e-se-descola-de-arruda-na-disputa-pelo-gdf.html
F,DF-04077/2026,Opinião Consultoria,Governador,Distrito Federal,2,Cenário 2,Leandro Grass,PT,"28,60","3,3",05/08/2026,https://www.correiobraziliense.com.br/cidades-df/2026/08/7473952-pesquisa-correio-opiniao-celina-avanca-e-se-descola-de-arruda-na-disputa-pelo-gdf.html
F,DF-04077/2026,Opinião Consultoria,Governador,Distrito Federal,2,Cenário 3,Arruda,PSD,"50,90","3,3",05/08/2026,https://www.correiobraziliense.com.br/cidades-df/2026/08/7473952-pesquisa-correio-opiniao-celina-avanca-e-se-descola-de-arruda-na-disputa-pelo-gdf.html
F,DF-04077/2026,Opinião Consultoria,Governador,Distrito Federal,2,Cenário 3,Leandro Grass,PT,"28,80","3,3",05/08/2026,https://www.correiobraziliense.com.br/cidades-df/2026/08/7473952-pesquisa-correio-opiniao-celina-avanca-e-se-descola-de-arruda-na-disputa-pelo-gdf.html
F,GO-08142/2026,DataRD,Governador,Goiás,1,Cenário 1,Daniel Vilela,MDB,"33,30","2,52",05/08/2026,https://www.podernacional.com.br/wilder-morais-se-aproxima-de-daniel-vilela-indica-pesquisa-datard/
F,GO-08142/2026,DataRD,Governador,Goiás,1,Cenário 1,Wilder Morais,PL,"24,70","2,52",05/08/2026,https://www.podernacional.com.br/wilder-morais-se-aproxima-de-daniel-vilela-indica-pesquisa-datard/
F,GO-08142/2026,DataRD,Governador,Goiás,1,Cenário 1,Marconi Perillo,PSDB,"17,20","2,52",05/08/2026,https://www.podernacional.com.br/wilder-morais-se-aproxima-de-daniel-vilela-indica-pesquisa-datard/
F,GO-08142/2026,DataRD,Governador,Goiás,1,Cenário 1,Luís César Bueno,PT,"8,60","2,52",05/08/2026,https://www.podernacional.com.br/wilder-morais-se-aproxima-de-daniel-vilela-indica-pesquisa-datard/
F,GO-08142/2026,DataRD,Governador,Goiás,1,Cenário 1,Branco/Nulo/Nenhum,,"8,00","2,52",05/08/2026,https://www.podernacional.com.br/wilder-morais-se-aproxima-de-daniel-vilela-indica-pesquisa-datard/
F,GO-08142/2026,DataRD,Governador,Goiás,1,Cenário 1,Indeciso/Não sabe,,"8,20","2,52",05/08/2026,https://www.podernacional.com.br/wilder-morais-se-aproxima-de-daniel-vilela-indica-pesquisa-datard/
F,BR-07847/2026,DataRD,Presidente,Goiás,1,Cenário 1,Flávio Bolsonaro,PL,"34,70","2,52",05/08/2026,https://www.podernacional.com.br/flavio-bolsonaro-lidera-disputa-presidencial-em-goias/
F,BR-07847/2026,DataRD,Presidente,Goiás,1,Cenário 1,Ronaldo Caiado,PSD,"29,70","2,52",05/08/2026,https://www.podernacional.com.br/flavio-bolsonaro-lidera-disputa-presidencial-em-goias/
F,BR-07847/2026,DataRD,Presidente,Goiás,1,Cenário 1,Lula,PT,"27,50","2,52",05/08/2026,https://www.podernacional.com.br/flavio-bolsonaro-lidera-disputa-presidencial-em-goias/
F,BR-07847/2026,DataRD,Presidente,Goiás,1,Cenário 1,Renan Santos,Missão,"2,40","2,52",05/08/2026,https://www.podernacional.com.br/flavio-bolsonaro-lidera-disputa-presidencial-em-goias/
F,BR-07847/2026,DataRD,Presidente,Goiás,1,Cenário 1,Romeu Zema,Novo,"1,00","2,52",05/08/2026,https://www.podernacional.com.br/flavio-bolsonaro-lidera-disputa-presidencial-em-goias/
F,BR-07847/2026,DataRD,Presidente,Goiás,1,Cenário 1,Branco/Nulo/Nenhum,,"2,20","2,52",05/08/2026,https://www.podernacional.com.br/flavio-bolsonaro-lidera-disputa-presidencial-em-goias/
F,BR-07847/2026,DataRD,Presidente,Goiás,1,Cenário 1,Indeciso/Não sabe,,"2,50","2,52",05/08/2026,https://www.podernacional.com.br/flavio-bolsonaro-lidera-disputa-presidencial-em-goias/
F,RN-06579/2026,Data Capital,Governador,Rio Grande do Norte,1,Cenário 1,Allyson Bezerra,União Brasil,"40,00","2,2",05/08/2026,https://portaldatropical.com.br/news/pesquisa-data-capital-allyson-bezerra-lidera-disputa-pelo-governo-do-rn
F,RN-06579/2026,Data Capital,Governador,Rio Grande do Norte,1,Cenário 1,Álvaro Dias,PL,"26,00","2,2",05/08/2026,https://portaldatropical.com.br/news/pesquisa-data-capital-allyson-bezerra-lidera-disputa-pelo-governo-do-rn
F,RN-06579/2026,Data Capital,Governador,Rio Grande do Norte,1,Cenário 1,Cadu Xavier,PT,"20,00","2,2",05/08/2026,https://portaldatropical.com.br/news/pesquisa-data-capital-allyson-bezerra-lidera-disputa-pelo-governo-do-rn
F,RN-06579/2026,Data Capital,Governador,Rio Grande do Norte,1,Cenário 1,Robério Paulino,PSOL,"3,00","2,2",05/08/2026,https://portaldatropical.com.br/news/pesquisa-data-capital-allyson-bezerra-lidera-disputa-pelo-governo-do-rn
F,RN-06579/2026,Data Capital,Governador,Rio Grande do Norte,1,Cenário 1,Rodrigo Bolsonaro,Novo,"1,00","2,2",05/08/2026,https://portaldatropical.com.br/news/pesquisa-data-capital-allyson-bezerra-lidera-disputa-pelo-governo-do-rn
F,RN-06579/2026,Data Capital,Governador,Rio Grande do Norte,1,Cenário 1,Branco/Nulo/Nenhum,,"4,00","2,2",05/08/2026,https://portaldatropical.com.br/news/pesquisa-data-capital-allyson-bezerra-lidera-disputa-pelo-governo-do-rn
F,RN-06579/2026,Data Capital,Governador,Rio Grande do Norte,1,Cenário 1,Indeciso/Não sabe,,"6,00","2,2",05/08/2026,https://portaldatropical.com.br/news/pesquisa-data-capital-allyson-bezerra-lidera-disputa-pelo-governo-do-rn
F,RN-06579/2026,Data Capital,Governador,Rio Grande do Norte,2,Cenário 1,Allyson Bezerra,União Brasil,52,"2,2",05/08/2026,https://portaldatropical.com.br/news/pesquisa-data-capital-allyson-bezerra-lidera-disputa-pelo-governo-do-rn
F,RN-06579/2026,Data Capital,Governador,Rio Grande do Norte,2,Cenário 1,Álvaro Dias,PL,34,"2,2",05/08/2026,https://portaldatropical.com.br/news/pesquisa-data-capital-allyson-bezerra-lidera-disputa-pelo-governo-do-rn
F,RN-06579/2026,Data Capital,Governador,Rio Grande do Norte,2,Cenário 1,Branco/Nulo/Nenhum,,"7,00","2,2",05/08/2026,https://portaldatropical.com.br/news/pesquisa-data-capital-allyson-bezerra-lidera-disputa-pelo-governo-do-rn
